"Education_Sector","Entity_Type","School_No","School_Name","School_Type","School_Status",""Prep Males Total"",""Prep Females Total"",""Prep Total"",""Year 1 Males Total"",""Year 1 Females Total"",""Year 1 Total"",""Year 2 Males total"",""Year 2 Females Total"",""Year 2 Total"",""Year 3 Males Total"",""Year 3 Females Total"",""Year 3 Total"",""Year 4 Males Total"",""Year 4 Females Total"",""Year 4 Total"",""Year 5 Males Total"",""Year 5 Females Total"",""Year 5 Total"",""Year 6 Males Total"",""Year 6 Females Total"",""Year 6 Total"",""Primary Ungraded Males Total"",""Primary Ungraded Females Total"",""Primary Ungraded Total"",""Primary Total"",""Year 7 Males Total"",""Year 7 Females Total"",""Year 7 Total"",""Year 8 Males Total"",""Year 8 Females Total"",""Year 8 Total"",""Year 9 Males Total"",""Year 9 Females Total"",""Year 9 Total"",""Year 10 Males Total"",""Year 10 Females Total"",""Year 10 Total"",""Year 11 Males Total"",""Year 11 Females Total"",""Year 11 Total"",""Year 12 Males"",""Year 12 Females"",""Year 12 Total"",""Secondary Ungraded Males Total"",""Secondary Ungraded Females Total"",""Secondary Ungraded Total"",""Secondary Total"",""Grand Total"","YEAR","CENSUS_TYPE"
"Catholic",2,661,"Our Lady of the Sacred Heart Primary","Primary","O","5","6","11","3","1","4","4","5","9","5","6","11","5","1","6","2","2","4","6","1","7","0","0","0","52","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","52",2018,"F"
"Catholic",2,672,"St Joseph's School","Primary","O","12","11","23","8","3","11","6","14","20","8","9","17","11","9","20","4","5","9","7","19","26","0","0","0","126","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","126",2018,"F"
"Catholic",2,684,"St Joseph's School","Primary","O","4","3","7","6","4","10","2","1","3","6","1","7","3","1","4","0","0","0","3","1","4","0","0","0","35","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","35",2018,"F"
"Catholic",2,690,"Mercy Regional College","Secondary","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","41","43","84","30","44","74","32","35","67","40","39","79","34","37","71","30","47","77","0","0","0","452","452",2018,"F"
"Catholic",2,691,"St Patrick's School","Primary","O","22","23","45","13","17","30","25","24","49","22","17","39","27","18","45","24","32","56","33","22","55","0","0","0","319","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","319",2018,"F"
"Catholic",2,707,"St Columba's College","Secondary","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","171","171","0","168","168","0","193","193","0","169","169","0","160","160","0","179","179","0","0","0","1040","1040",2018,"F"
"Catholic",2,715,"St Michael's School","Primary","O","5","5.2","10.2","2","7","9","6","8","14","12","6","18","2","9","11","3","5","8","9","9","18","0","0","0","88.2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","88.2",2018,"F"
"Catholic",2,724,"St Mary's School","Primary","O","16","16","32","11","14","25","9","8","17","13","11","24","8","10","18","12","9","21","7","10","17","0","0","0","154","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","154",2018,"F"
"Catholic",2,726,"St Kilian's School","Primary","O","25","15","40","19","20","39","13","24","37","15","21","36","22","16","38","19","20","39","17","18","35","0","0","0","264","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","264",2018,"F"
"Catholic",2,733,"Genazzano FCJ College","Pri/Sec","O","0","14","14","0","9","9","0","10","10","0","17","17","0","16","16","0","49","49","0","52","52","0","0","0","167","0","115","115","0","114","114","0","133","133","0","162","162","0","128","128","0","145","145","0","0","0","797","964",2018,"F"
"Catholic",2,753,"St Augustine's School","Primary","O","23","27","50","23","22","45","29","16","45","17","30","47","34","20","54","19","29","48","25","17","42","0","0","0","331","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","331",2018,"F"
"Catholic",2,782,"St Patrick's School","Primary","O","15","8","23","7","12","19","16","11","27","6","8","14","11","15","26","14","6","20","15","8","23","0","0","0","152","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","152",2018,"F"
"Catholic",2,836,"St Patrick's School","Primary","O","29","22","51","19","18","37","26","26","52","21","24","45","22","24","46","40","24","64","29","18","47","0","0","0","342","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","342",2018,"F"
"Catholic",2,840,"St Thomas' School","Primary","O","14","12","26","4","7","11","9","13","22","4","6","10","13","10","23","9","9","18","6","17","23","0","0","0","133","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","133",2018,"F"
"Catholic",2,841,"St Joseph's School","Primary","O","19","24","43","27","25","52","29","25","54","31","26","57","25","28","53","43","27","70","23","33","56","0","0","0","385","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","385",2018,"F"
"Catholic",2,848,"St Joseph's School","Primary","O","17","16","33","22","14","36","26","13","39","22","15","37","29","20","49","20","26","46","20","17","37","0","0","0","277","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","277",2018,"F"
"Catholic",2,909,"St John's School","Primary","O","20","21","41","27","21","48","27","17","44","28","27","55","23","23","46","14","39","53","22","19","41","0","0","0","328","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","328",2018,"F"
"Catholic",2,914,"Our Lady of Mercy College","Secondary","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","206","206","0","205","205","0","205","205","0","191","191","0","192","192","0","168","168","0","0","0","1167","1167",2018,"F"
"Catholic",2,915,"St Joseph's School","Primary","O","19","14","33","17","21","38","19","22","41","24","28","52","17","36","53","21","26","47","28","18","46","0","0","0","310","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","310",2018,"F"
"Catholic",2,923,"St Brigid's School","Primary","O","7","10","17","21","16","37","18","19","37","23","20","43","23","21","44","15","18","33","22","19","41","0","0","0","252","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","252",2018,"F"
"Catholic",2,924,"St Columba's School","Primary","O","25","23","48","27","20","47","24","25","49","17","22","39","24","24","48","19","26","45","18","27","45","0","0","0","321","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","321",2018,"F"
"Catholic",2,931,"Our Lady Help of Christians School","Primary","O","34","30","64","20","22","42","22","31","53","15.4","21","36.4","26","32","58","24","23","47","21","12","33","0","0","0","333.4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","333.4",2018,"F"
"Catholic",2,932,"St Anthony's School","Primary","O","11","13","24","10","10","20","13","8","21","12","22","34","11","5","16","10","8","18","8","21","29","0","0","0","162","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","162",2018,"F"
"Catholic",2,935,"St Mary's School","Primary","O","15","18","33","15","21","36","16","21","37","17","18","35","20","22","42","21","17","38","19","21","40","0","0","0","261","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","261",2018,"F"
"Catholic",2,937,"Sacred Heart School","Primary","O","13","16","29","21","20","41","20","17","37","22","23","45","18","24","42","16","21","37","18","20","38","0","0","0","269","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","269",2018,"F"
"Catholic",2,950,"St Joseph's School","Primary","O","19","22","41","27","16","43","26","16","42","24","18","42","13","20","33","24","19","43","16","19","35","0","0","0","279","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","279",2018,"F"
"Catholic",2,954,"St Mary's School","Primary","O","35","20","55","28","28","56","25","26","51","26","23","49","24","27","51","27","29","56","22","29","51","0","0","0","369","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","369",2018,"F"
"Catholic",2,955,"St Joseph's School","Primary","O","6","7","13","7","11","18","8","14","22","6","7","13","7","7","14","3","10","13","2","5","7","0","0","0","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100",2018,"F"
"Catholic",2,956,"De La Salle College","Pri/Sec","O","0","0","0","0","0","0","0","0","0","0","0","0","16","0","16","22","0","22","27","0","27","0","0","0","65","194","0","194","157","0","157","185","0","185","174","0","174","167","0","167","182","0","182","0","0","0","1059","1124",2018,"F"
"Catholic",2,962,"St Margaret Mary's School","Primary","O","5","8","13","11","13","24","6","11","17","14","10","24","10","4","14","11","14","25","6","9","15","0","0","0","132","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","132",2018,"F"
"Catholic",2,981,"St Francis Xavier School","Primary","O","25","34","59","34","29","63","31","36","67","31","21","52","24","30","54","22","26","48","23","26","49","0","0","0","392","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","392",2018,"F"
"Catholic",2,991,"St Laurence O'Toole School","Primary","O","12","8","20","15","12","27","18","13","31","10","21","31","13","12","25","17","19","36","14","21","35","0","0","0","205","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","205",2018,"F"
"Catholic",2,999,"St Joseph's School","Primary","O","4","5","9","11","8","19","8","11","19","5","9","14","11","15","26","14","9","23","9","7","16","0","0","0","126","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","126",2018,"F"
"Catholic",2,1013,"St Brigid's School","Primary","O","27","29","56","28","18","46","17","26","43","27","24","51","24","31","55","23","26","49","29","21","50","0","0","0","350","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","350",2018,"F"
"Catholic",2,1015,"St James School","Primary","O","10","11","21","10","10","20","14","7","21","11","7","18","9","2","11","5","8","13","4","2","6","0","0","0","110","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","110",2018,"F"
"Catholic",2,1024,"St Mary's School","Primary","O","11","22","33","18","25","43","16","19","35","26","26","52","25","20","45","15","18","33","11","12","23","0","0","0","264","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","264",2018,"F"
"Catholic",2,1033,"Holy Rosary School","Primary","O","24","22","46","18","20","38","20","29","49","13","20","33","26","26","52","28","15","43","21","24","45","0","0","0","306","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","306",2018,"F"
"Catholic",2,1036,"St Aloysius' School","Primary","O","6","2","8","6","7","13","3","10","13","12","10","22","8","7","15","11","6","17","14","6","20","0","0","0","108","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","108",2018,"F"
"Catholic",2,1041,"St Anthony's School","Primary","O","19","13","32","19","12","31","18","21","39","18","11","29","20","22","42","27","17.4","44.4","17","17","34","0","0","0","251.4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","251.4",2018,"F"
"Catholic",2,1045,"St Joseph's School","Primary","O","16","8","24","16.6","6","22.6","15","11","26","20","10","30","17","12","29","11","11","22","15","14","29","0","0","0","182.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","182.6",2018,"F"
"Catholic",2,1058,"St Mary's School","Primary","O","4","6","10","4","6","10","5","3","8","3","6","9","4","6","10","5","9","14","7","4","11","0","0","0","72","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","72",2018,"F"
"Catholic",2,1067,"Holy Rosary School","Primary","O","23","28","51","28","19","47","17","23","40","21","24","45","19","24","43","26","20","46","24","14","38","0","0","0","310","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","310",2018,"F"
"Catholic",2,1070,"St Columba's School","Primary","O","12","17","29","9","13","22","12","13","25","13","11","24","9","6","15","11","14","25","10","20","30","0","0","0","170","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","170",2018,"F"
"Catholic",2,1072,"Our Lady of the Rosary","Primary","O","15","15","30","24","24","48","22","18","40","20","20","40","22","29","51","19","30","49","22","19","41","0","0","0","299","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","299",2018,"F"
"Catholic",2,1084,"St Mary's School","Primary","O","40","54","94","35","45","80","54","39","93","40","47","87","41","32","73","31","40","71","26","22","48","0","0","0","546","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","546",2018,"F"
"Catholic",2,1097,"St Mary's School","Primary","O","11","13","24","10","8","18","14","12","26","9","8","17","14","18","32","2","8","10","12","10","22","0","0","0","149","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","149",2018,"F"
"Catholic",2,1099,"St Brendan's School","Primary","O","3","4","7","2","4","6","4","6","10","3","1","4","2","1","3","6","3.4","9.4","3.4","1","4.4","0","0","0","43.8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","43.8",2018,"F"
"Catholic",2,1101,"Our Lady of the Immaculate Conception School","Primary","O","25","27","52","21","27","48","30","20","50","29","21","50","31","19","50","23","31","54","23","28","51","0","0","0","355","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","355",2018,"F"
"Catholic",2,1108,"St Mary's School","Primary","O","28.2","18","46.2","26","16","42","18","14","32","15.4","13","28.4","10","22","32","17","17","34","12","17","29","0","0","0","243.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","243.6",2018,"F"
"Catholic",2,1109,"St John's School","Primary","O","18","13","31","15","13","28","15","16","31","16","11","27","18","16","34","14","16","30","17","13","30","0","0","0","211","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","211",2018,"F"
"Catholic",2,1122,"St Brigid's College","Secondary","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","19","21","40","26.4","26","52.4","35.4","26","61.4","36","28","64","30","24","54","23","39","62","0","0","0","333.8","333.8",2018,"F"
"Catholic",2,1130,"St Aloysius' School","Primary","O","4","5","9","2","4","6","5","4","9","5","8","13","6","2","8","4","3","7","5","5","10","0","0","0","62","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","62",2018,"F"
"Catholic",2,1134,"St Joan of Arc School","Primary","O","34","20","54","25","29","54","27","27","54","27","28","55","25","29","54","22","32","54","20","30","50","0","0","0","375","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","375",2018,"F"
"Catholic",2,1136,"St John's School","Primary","O","5","15","20","16","15","31","12","11","23","14","18","32","11","11","22","5","15","20","20","19","39","0","0","0","187","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","187",2018,"F"
"Catholic",2,1146,"St John's School","Primary","O","19","19","38","25","11","36","11","11","22","15","11","26","13","7","20","15","12","27","16","9","25","0","0","0","194","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","194",2018,"F"
