Education_Sector,Entity_Type,School_No,School_Name,School_Type,School_Status,"Prep Males Total""""","Prep Females Total""""","Prep Total""""","Year 1 Males Total""""","Year 1 Females Total""""","Year 1 Total""""","Year 2 Males total""""","Year 2 Females Total""""","Year 2 Total""""","Year 3 Males Total""""","Year 3 Females Total""""","Year 3 Total""""","Year 4 Males Total""""","Year 4 Females Total""""","Year 4 Total""""","Year 5 Males Total""""","Year 5 Females Total""""","Year 5 Total""""","Year 6 Males Total""""","Year 6 Females Total""""","Year 6 Total""""","Primary Ungraded Males Total""""","Primary Ungraded Females Total""""","Primary Ungraded Total""""","Primary Total""""","Year 7 Males Total""""","Year 7 Females Total""""","Year 7 Total""""","Year 8 Males Total""""","Year 8 Females Total""""","Year 8 Total""""","Year 9 Males Total""""","Year 9 Females Total""""","Year 9 Total""""","Year 10 Males Total""""","Year 10 Females Total""""","Year 10 Total""""","Year 11 Males Total""""","Year 11 Females Total""""","Year 11 Total""""","Year 12 Males""""","Year 12 Females""""","Year 12 Total""""","Secondary Ungraded Males Total""""","Secondary Ungraded Females Total""""","Secondary Ungraded Total""""","Secondary Total""""",Grand Total
Government,1,5161,Diamond Valley Special Developmental School,Special,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.8,17.7,70.5,70.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,25.8,66.8,66.8,137.3
Government,1,5162,Melton Specialist School,Special,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.4,33,98.4,98.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,63,178,178,276.4
Government,1,5164,Springvale Park Special Developmental School,Special,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.4,43.6,131,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,18,60,60,191
Government,1,5165,Warringa Park School,Special,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156.8,60.2,217,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194.6,81.4,276,276,493
Government,1,5168,Serpell Primary School,Primary,O,70,80,150,86,82,168,78,89,167,73,90,163,81,74,155,92,64,156,76,66,142,0,0,0,1101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1101
Government,1,5171,Mount Martha Primary School,Primary,O,48,53,101,52,49,101,64,41,105,55,59,114,64,64,128,49,48,97,65,54,119,0,0,0,765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,765
Government,1,5172,Altona Meadows Primary School,Primary,O,37,25,62,23,28,51,34,34,68,28,27,55,29,32,61,42,27,69,32,30,62,0,0,0,428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,428
Government,1,5173,The Patch Primary School,Primary,O,19,20,39,28,18,46,19,17,36,21,17,38,30.4,12,42.4,24,19,43,23,8,31,0,0,0,275.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275.4
Government,1,5175,Sale and District Specialist School,Special,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,12,34,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.6,12,34.6,34.6,68.6
Government,1,5176,Jells Park Primary School,Primary,O,37,29,66,37.4,22,59.4,40,52,92,34,41,75,39,39,78,32.4,26,58.4,50,27,77,0,0,0,505.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,505.8
Government,1,5179,Albanvale Primary School,Primary,O,21,18,39,17,15,32,25,22,47,17,15,32,21,19,40,13,15,28,9,24,33,0,0,0,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251
Government,1,5180,Kismet Park Primary School,Primary,O,39,31,70,35,40,75,24,31,55,28,31,59,43,42,85,22,25,47,35,25,60,0,0,0,451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,451
Government,1,5182,Kunyung Primary School,Primary,O,67,64,131,55,54,109,53,56,109,46,51,97,57,45,102,39,31,70,42,34,76,0,0,0,694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,694
Government,1,5184,Apollo Parkways Primary School,Primary,O,56,60,116,45,66,111,51,64,115,61,64,125,43,56,99,71,61,132,62,54,116,0,0,0,814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,814
Government,1,5185,Mandama Primary School,Primary,O,33,23,56,26,36,62,30,39,69,32,24,56,40,25,65,30,27,57,32,33,65,0,0,0,430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,430
Government,1,5186,Bethal Primary School,Primary,O,18,21,39,22,16,38,24,19,43,18,19,37,17,16,33,20,8,28,19,19,38,0,0,0,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256
Government,1,5189,Cranbourne West Primary School,Primary,O,48,43.4,91.4,53,49,102,41,46,87,31,40,71,35,35,70,31,42,73,36,34,70,0,0,0,564.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,564.4
Government,1,5190,Patterson Lakes Primary School,Primary,O,50,47,97,41,49,90,46,48,94,44.2,56,100.2,64,51,115,48,55,103,45,45.4,90.4,0,0,0,689.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,689.6
Government,1,5191,Seaford Park Primary School,Primary,O,16,12,28,9,18,27,16,10,26,9,17,26,12,7,19,6,8,14,8,9,17,0,0,0,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157
Government,1,5193,Billanook Primary School,Primary,O,40,22,62,34,31,65,26,33,59,31,37,68,23,23,46,21,25,46,30,24,54,0,0,0,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400
Government,1,5194,Chirnside Park Primary School,Primary,O,17,20,37,24,19,43,21,21,42,17,18,35,12.4,22,34.4,19,18,37,14,20,34,0,0,0,262.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262.4
Government,1,5195,Bass Valley Primary School,Primary,O,14,18,32,14,16,30,9,13,22,16,20,36,16,13,29,11,14,25,18,10,28,0,0,0,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202
Government,1,5196,Templeton Primary School,Primary,O,54,52,106,49,52,101,57,46,103,50,50,100,52,56,108,54,43,97,57,46,103,0,0,0,718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,718
Government,1,5197,Sunbury Heights Primary School,Primary,O,23,26,49,31,30,61,29,11,40,20,22,42,28,26,54,32,19,51,18,21,39,0,0,0,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,336
Government,1,5200,Darley Primary School,Primary,O,51,33,84,50,43,93,51,47,98,39,45,84,58,55,113,51,45,96,38,52,90,0,0,0,658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,658
Government,1,5201,Delacombe Primary School,Primary,O,27,22,49,27,17,44,25,30,55,15,34,49,19,21,40,25,29,54,15,15,30,0,0,0,321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,321
Government,1,5202,Wallaroo Primary School,Primary,O,5,4,9,4,13,17,9,3,12,1,9,10,11,10,21,4,9,13,8,13,21,0,0,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103
Government,1,5205,Mossgiel Park Primary School,Primary,O,15,28,43,17,27,44,22,16,38,23,20,43,30,25,55,31,26,57,28,18,46,0,0,0,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,326
Government,1,5206,Wedge Park Primary School,Primary,O,57,63,120,44,56,100,58,54,112,67,62,129,52,50,102,58,61,119,41,50,91,0,0,0,773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,773
Government,1,5207,Appin Park Primary School,Primary,O,11,9,20,17,16,33,14,5,19,20,10,30,19,16,35,16,11,27,23,17,40,0,0,0,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204
Government,1,5210,Croydon Special Developmental School,Special,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.6,15.8,48.4,48.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,23.6,53.6,53.6,102
Government,1,5212,Milgate Primary School,Primary,O,52,44,96,46,62,108,46,42,88,41,38,79,58,39,97,37,28,65,46,38,84,0,0,0,617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,617
Government,1,5213,Berwick Lodge Primary School,Primary,O,60,47,107,42,48,90,45,43,88,43,45,88,48,35,83,48,43.4,91.4,36,46,82,0,0,0,629.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,629.4
Government,1,5214,Furlong Park School For Deaf Children,Special,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,25.4,58.4,58.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,60.4
Government,1,5215,Jennings Street School,Special,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,24,103,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,4,17,17,120
Government,1,5218,Sunbury And Macedon Ranges Specialist School,Special,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.4,22,94.4,94.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,45,115,115,209.4
Government,1,5219,Northern School For Autism,Special,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145.2,34,179.2,179.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.5,12.8,83.3,83.3,262.5
Government,1,5221,Latrobe Special Developmental School,Special,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.2,14,38.2,38.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,10,37,37,75.2
Government,1,5222,Belvoir Wodonga Special Developmental School,Special,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.2,19.6,97.8,97.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.2,26,93.2,93.2,191
Government,1,5225,Burwood East Special Developmental School,Special,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.2,5.2,35.4,35.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.6,8,37.6,37.6,73
Government,1,5226,Wangaratta District Specialist School,Special,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.6,8,39.6,39.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.8,30.4,107.2,107.2,146.8
Government,1,5227,Meadow Heights Primary School,Primary,O,26,33,59,20,23,43,27,40,67,32,37,69,36,29,65,39,34,73,44,35,79,0,0,0,455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,455
Government,1,5228,Bundarra Primary School,Primary,O,14,14,28,15,9,24,12,8,20,15,11,26,22,16,38,22,19,41,17,13,30,0,0,0,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207
Government,1,5230,Peninsula Specialist College,Special,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,22,77,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,32,96,96,173
Government,1,5231,Chalcot Lodge Primary School,Primary,O,33,28,61,12,14,26,11,30,41,23,22,45,28,23,51,22,14,36,20,15,35,0,0,0,295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295
Government,1,5232,Rangebank Primary School,Primary,O,38,33,71,29,29,58,38,24,62,21,32,53,30,30,60,26,27,53,31,28,59,0,0,0,416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,416
Government,1,5234,Knox Gardens Primary School,Primary,O,24,23,47,26,25,51,15,12,27,23,25,48,11,19,30,15,16,31,23,21,44,0,0,0,278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278
Government,1,5235,Southern Cross Primary School,Primary,O,23,6,29,8,9,17,14,14,28,18,6,24,19,20,39,10,10,20,8,7,15,0,0,0,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172
Government,1,5236,Kings Park Primary School,Primary,O,32,33,65,37,34,71,38,25,63,25,38,63,37,34,71,32,42,74,25,30,55,0,0,0,462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,462
Government,1,5238,Dandenong Valley Special Developmental School,Special,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.8,33.6,133.4,133.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.4,37,94.4,94.4,227.8
Government,1,5239,Mornington Special Developmental School,Special,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2,21,21,35
Government,1,5240,Bayside Special Developmental School,Special,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,19.6,45.6,45.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,9,27,27,72.6
Government,1,5241,Rolling Hills Primary School,Primary,O,31.2,28,59.2,19,22,41,27,26,53,26.2,23,49.2,20,34,54,34,15,49,36,20.4,56.4,0,0,0,361.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,361.8
Government,1,5243,Craigieburn South Primary School,Primary,O,59,39,98,46,53,99,51,38,89,44,46,90,60,41,101,55.9,41,96.9,57,53,110,0,0,0,683.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,683.9
Government,1,5244,Findon Primary School,Primary,O,37,17,54,31,23,54,35,28,63,29,21,50,37,24,61,35,24,59,28,15,43,0,0,0,384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,384
Government,1,5245,Loch Sport Primary School,Primary,O,1,0,1,0,0,0,2,0,2,0,1,1,5,0,5,2,1,3,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
Government,1,5246,Yarra Ranges Special Developmental School,Special,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.2,10.8,52,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.6,16.8,54.4,54.4,106.4
Government,1,5247,Colac Specialist School,Special,O,0,0,0,7.4,0.6,8,3.4,0,3.4,0.6,1,1.6,1,0.8,1.8,4,0,4,3.6,0,3.6,10.2,7.2,17.4,39.8,3,4,7,4,4,8,2,3,5,2,1,3,2,2,4,1,0,1,0,0,0,28,67.8
Government,1,5248,Goonawarra Primary School,Primary,O,30,31,61,23,34,57,36,26,62,22,22,44,32,31,63,18,33,51,18,29,47,0,0,0,385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,385
Government,1,5251,Mildura Specialist School,Special,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,27.2,106.2,106.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,34.6,95.6,95.6,201.8
Government,1,5253,Southern Autistic School,Special,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124.6,20,144.6,144.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,8,55,55,199.6
Government,1,5254,Bellbridge Primary School,Primary,O,63,49,112,49,47,96,45,54,99,55,41,96,51,44,95,50,34,84,45,43,88,0,0,0,670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,670
Government,1,5255,Croydon Hills Primary School,Primary,O,46,45,91,57,63,120,39,37,76,51.4,53,104.4,61,69,130,37,43,80,30,43,73,0,0,0,674.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,674.4
Government,1,5256,Kurunjang Primary School,Primary,O,39,47,86,51,39,90,41,45,86,49,31,80,37,33,70,39,41,80,33,38,71,0,0,0,563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,563
Government,1,5257,Langwarrin Park Primary School,Primary,O,63,50,113,59,58,117,47,62,109,48,48,96,59,49,108,48.2,58,106.2,50,38,88,0,0,0,737.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,737.2
Government,1,5258,Taylors Lakes Primary School,Primary,O,63,48,111,44,51,95,47,38,85,43,42,85,58,57,115,59,67,126,59,56,115,0,0,0,732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,732
Government,1,5260,Glen Katherine Primary School,Primary,O,45,37,82,44,39,83,40,26,66,37,46,83,38,54,92,32,47,79,43.2,43,86.2,0,0,0,571.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,571.2
Government,1,5261,Coburg Special Developmental School,Special,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,7,29,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,7,30,30,59
Government,1,5262,Broadmeadows Special Developmental School,Special,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.8,48,138.8,138.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,25,72,72,210.8
Government,1,5267,Sunshine Special Developmental School,Special,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,18,72,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,21,89,89,161
Government,1,5268,Swan Hill Specialist School,Special,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.8,14,43.8,43.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,19.6,58.6,58.6,102.4
Government,1,5269,Richmond Primary School,Primary,O,24,29,53,34,25,59,32,20,52,18,29,47,20,27,47,20,15,35,29,23,52,0,0,0,345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,345
Government,1,5271,Yarra Primary School,Primary,O,20,18,38,22,32,54,17,17.2,34.2,28.6,20,48.6,15,9,24,22,12,34,13,13,26,0,0,0,258.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258.8
Government,1,5272,Skene Street School Stawell,Special,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.6,3.8,17.4,17.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,10,24,24,41.4
Government,1,5273,Horsham Special School,Special,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.4,16,36.4,36.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,17.6,57.6,57.6,94
Government,1,5276,Hampden Specialist School,Special,O,3.6,2,5.6,1,1,2,2.6,1,3.6,3.5,0,3.5,1,0,1,2,1,3,2,0,2,0,0,0,20.7,3,1,4,6,1,7,3,3,6,3,2,5,1,3,4,4,4,8,0,0,0,34,54.7
Government,1,5277,Warrnambool Special Developmental School,Special,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.2,15,59.2,59.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.2,20.6,70.8,70.8,130
Government,1,5278,Yarraville Special Developmental School,Special,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,8,29,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,7,37,37,66
Government,1,5280,Clifton Springs Primary School,Primary,O,18,21,39,24,34,58,26,28,54,27,27,54,26,17,43,18,21,39,21.3,21,42.3,0,0,0,329.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,329.3
Government,1,5281,Park Ridge Primary School,Primary,O,44,27,71,50,56,106,37,34,71,54,55,109,40,34,74,50,53,103,41,31,72,0,0,0,606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,606
Government,1,5282,Portland Bay School,Special,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,10.6,30.6,30.6,44.6
Government,1,5283,Hamilton Parklands School,Special,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.8,8,21.8,21.8,37.8
Government,1,5284,Merriang Special Developmental School,Special,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.6,23,66.6,66.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.8,11,39.8,39.8,106.4
Government,1,5285,Orchard Grove Primary School,Primary,O,67,39,106,47,42,89,47,42,89,57,56,113,41,38,79,51,56,107,41,39,80,0,0,0,663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,663
Government,1,5286,Meadowglen Primary School,Primary,O,43,39,82,43,28,71,50,33,83,42,36,78,30.4,19.4,49.8,39,27,66,30,32,62,0,0,0,491.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,491.8
Government,1,5287,Altona Green Primary School,Primary,O,31,34,65,23,32,55,37,36,73,28.4,28,56.4,21,23,44,18,21,39,26,22,48,0,0,0,380.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,380.4
Government,1,5288,Boroondara Park Primary School,Primary,O,33,39,72,30,44,74,35.4,54,89.4,49,39,88,58,37,95,48.6,50,98.6,59,48,107,0,0,0,624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,624
Government,1,5289,Warragul & District Specialist School,Special,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.6,14,58.6,58.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.6,21,61.6,61.6,120.2
Government,1,5290,Western Autistic School,Special,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247,53,300,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.6,0,14.6,14.6,314.6
Government,1,5291,Warracknabeal Special Developmental School,Special,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,7,21,21,32
Government,1,5292,Coral Park Primary School,Primary,O,32,37,69,33,24,57,33,44,77,18,24,42,36,25,61,31,23,54,37,19,56,0,0,0,416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,416
Government,1,5293,Maramba Primary School,Primary,O,26,20,46,18,19,37,20,18,38,20,20,40,30,28,58,21,28,49,37,37,74,0,0,0,342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,342
Government,1,5294,Thomas Mitchell Primary School,Primary,O,72,37,109,51,49,100,62,60,122,56,50,106,77,56,133,56,55,111,45,66,111,0,0,0,792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,792
Government,1,5295,Karoo Primary School,Primary,O,31,35,66,38,40,78,48,42,90,41,30,71,38,45,83,37,44,81,40,46,86,0,0,0,555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,555
Government,1,5297,Mackellar Primary School,Primary,O,44,25,69,24,27,51,41,22,63,24,14,38,40,32,72,28,31,59,35,27,62,0,0,0,414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,414
Government,1,5298,Bendigo Special Developmental School,Special,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.2,17.8,59,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,22.6,67.6,67.6,126.6
Government,1,5299,Echuca Specialist School,Special,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.6,8.8,55.4,55.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,12,57,57,112.4
Government,1,5301,Aspendale Gardens Primary School,Primary,O,51,44.2,95.2,53,52,105,48,35,83,61,46,107,57,47.2,104.2,35,36.6,71.6,48,40,88,0,0,0,654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,654
Government,1,5305,Berwick Fields Primary School,Primary,O,72,60,132,64,59,123,77,57,134,72,61,133,83,66,149,76,58,134,79,103,182,0,0,0,987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,987
Government,1,5308,Brentwood Park Primary School,Primary,O,60,59,119,58,48,106,52,42,94,46,58,104,42,38,80,47,47,94,38,39,77,0,0,0,674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,674
Government,1,5309,Eastern Ranges School,Special,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.6,10.8,84.4,84.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.6,8,70.6,70.6,155
Government,1,5312,Cambridge Primary School,Primary,O,78,64,142,74,81,155,80,74,154,83,68,151,63,67,130,74,78,152,79,55,134,0,0,0,1018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1018
Government,1,5313,Rowellyn Park Primary School,Primary,O,57,49,106,60,42,102,52,49,101,58,61,119,53,60,113,77,53,130,62,60,122,0,0,0,793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,793
Government,1,5315,Baden Powell P-9 College,Pri/Sec,O,74,78,152,68,64,132,79,92,171,80,60,140,66,52,118,93,81,174,91,93,184,0,0,0,1071,49,41,90,41,25,66,56,45,101,0,0,0,0,0,0,0,0,0,0,0,0,257,1328
Government,1,5319,Woodlands Primary School,Primary,O,59,70,129,65.1,74,139.1,61,63,124,68,56,124,57,56,113,60,71,131,65,62,127,0,0,0,887.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,887.1
Government,1,5325,Mill Park Heights Primary School,Primary,O,70,67,137,75,67,142,60,70,130,73,68,141,78,74,152,68,63,131,81,61,142,0,0,0,975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,975
