"Education_Sector","Entity_Type","School_No","School_Name","School_Type","School_Status",""Prep Males Total"",""Prep Females Total"",""Prep Total"",""Year 1 Males Total"",""Year 1 Females Total"",""Year 1 Total"",""Year 2 Males total"",""Year 2 Females Total"",""Year 2 Total"",""Year 3 Males Total"",""Year 3 Females Total"",""Year 3 Total"",""Year 4 Males Total"",""Year 4 Females Total"",""Year 4 Total"",""Year 5 Males Total"",""Year 5 Females Total"",""Year 5 Total"",""Year 6 Males Total"",""Year 6 Females Total"",""Year 6 Total"",""Primary Ungraded Males Total"",""Primary Ungraded Females Total"",""Primary Ungraded Total"",""Primary Total"",""Year 7 Males Total"",""Year 7 Females Total"",""Year 7 Total"",""Year 8 Males Total"",""Year 8 Females Total"",""Year 8 Total"",""Year 9 Males Total"",""Year 9 Females Total"",""Year 9 Total"",""Year 10 Males Total"",""Year 10 Females Total"",""Year 10 Total"",""Year 11 Males Total"",""Year 11 Females Total"",""Year 11 Total"",""Year 12 Males"",""Year 12 Females"",""Year 12 Total"",""Secondary Ungraded Males Total"",""Secondary Ungraded Females Total"",""Secondary Ungraded Total"",""Secondary Total"",""Grand Total"","Year","CENSUS_TYPE"
"Catholic",2,1058,"St Mary's School","Primary","O","5","4","9","3","6","9","5","6","11","5","5","10","2","6","8","4","5","9","5","6","11","0","0","0","67","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","67",2019,"F"
"Catholic",2,1067,"Holy Rosary School","Primary","O","21","27","48","23","28","51","28","21","49","17","21","38","20","25","45","20","23","43","26","20","46","0","0","0","320","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","320",2019,"F"
"Catholic",2,1070,"St Columba's School","Primary","O","9","12","21","13","19","32","9","15","24","12","13","25","14","8","22","5","7","12","11","16","27","0","0","0","163","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","163",2019,"F"
"Catholic",2,1072,"Our Lady of the Rosary","Primary","O","24","22","46","16","17","33","26","25","51","25","19","44","19","22","41","24","25","49","19","29","48","0","0","0","312","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","312",2019,"F"
"Catholic",2,1084,"St Mary's School","Primary","O","48","40","88","41","56","97","37","46","83","55","42","97","42","49","91","41","31","72","32","42","74","0","0","0","602","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","602",2019,"F"
"Catholic",2,1097,"St Mary's School","Primary","O","5","6","11","11","14","25","9","7","16","10","11","21","9","6","15","13","14","27","5","9","14","0","0","0","129","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","129",2019,"F"
"Catholic",2,1099,"St Brendan's School","Primary","O","3","8","11","2","3","5","3","3","6","4","6","10","4","1","5","2","1","3","6","3","9","0","0","0","49","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","49",2019,"F"
"Catholic",2,1101,"Our Lady of the Immaculate Conception School","Primary","O","20","27","47","26","28","54","24","27","51","29","23","52","33","21","54","32","18","50","25","30","55","0","0","0","363","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","363",2019,"F"
"Catholic",2,1108,"St Mary's School","Primary","O","19","19","38","28.4","18","46.4","25","15","40","18","13","31","17.4","13","30.4","10","24","34","18","17","35","0","0","0","254.8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","254.8",2019,"F"
"Catholic",2,1109,"St John's School","Primary","O","14","12","26","18","12","30","15","13","28","15","16","31","16","11","27","17.6","16","33.6","14","17","31","0","0","0","206.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","206.6",2019,"F"
"Catholic",2,1122,"St Brigid's College","Secondary","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","19","19","38","19","19","38","23.4","26","49.4","23","22","45","31","24","55","21","25","46","0","0","0","271.4","271.4",2019,"F"
"Catholic",2,1134,"St Joan of Arc School","Primary","O","21","34","55","32","22","54","26","28","54","27","27","54","27","27","54","23","26","49","22","30","52","0","0","0","372","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","372",2019,"F"
"Catholic",2,1136,"St John's School","Primary","O","14","13","27","4","16","20","17","14","31","14","9","23","13","20","33","8","10","18","5","16","21","0","0","0","173","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","173",2019,"F"
"Catholic",2,1146,"St John's School","Primary","O","16","23","39","16","17","33","23","11","34","12","12","24","13","12","25","13","7","20","15","12","27","0","0","0","202","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","202",2019,"F"
"Catholic",2,1152,"St Joseph's School","Primary","O","29.2","21","50.2","14","30","44","20","12","32","22","28","50","27","18","45","17.2","23","40.2","19","22","41","0","0","0","302.4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","302.4",2019,"F"
