"Education_Sector","Entity_Type","School_No","School_Name","School_Type","School_Status",""Prep Males Total"",""Prep Females Total"",""Prep Total"",""Year 1 Males Total"",""Year 1 Females Total"",""Year 1 Total"",""Year 2 Males total"",""Year 2 Females Total"",""Year 2 Total"",""Year 3 Males Total"",""Year 3 Females Total"",""Year 3 Total"",""Year 4 Males Total"",""Year 4 Females Total"",""Year 4 Total"",""Year 5 Males Total"",""Year 5 Females Total"",""Year 5 Total"",""Year 6 Males Total"",""Year 6 Females Total"",""Year 6 Total"",""Primary Ungraded Males Total"",""Primary Ungraded Females Total"",""Primary Ungraded Total"",""Primary Total"",""Year 7 Males Total"",""Year 7 Females Total"",""Year 7 Total"",""Year 8 Males Total"",""Year 8 Females Total"",""Year 8 Total"",""Year 9 Males Total"",""Year 9 Females Total"",""Year 9 Total"",""Year 10 Males Total"",""Year 10 Females Total"",""Year 10 Total"",""Year 11 Males Total"",""Year 11 Females Total"",""Year 11 Total"",""Year 12 Males"",""Year 12 Females"",""Year 12 Total"",""Secondary Ungraded Males Total"",""Secondary Ungraded Females Total"",""Secondary Ungraded Total"",""Secondary Total"",""Grand Total"","Year","CENSUS_TYPE"
"Government",1,7540,"Ballarat High School","Secondary","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","99","104","203","128","149","277","144","142.5","286.5","126","145","271","101","117","218","81","123","204","0","0","0","1459.5","1459.5",2020,"F"
"Government",1,7550,"Balwyn High School","Secondary","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","202","144","346","201","145","346","208","159","367","190","146","336","238.2","186.4","424.6","210.5","161.5","372","0","0","0","2191.6","2191.6",2020,"F"
"Government",1,7560,"Bayswater Secondary College","Secondary","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","25","18","43","22","17","39","17","11","28","20","20","40","12","18","30","12","18.8","30.8","0","0","0","210.8","210.8",2020,"F"
"Government",1,7565,"Beaufort Secondary College","Secondary","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20","20","40","22","17","39","19","22","41","13","10","23","10","16","26","11.8","13.4","25.2","0","0","0","194.2","194.2",2020,"F"
"Government",1,7566,"Beaumaris Secondary College","Secondary","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","108","82","190","110","81","191","100","56","156","0","0","0","0","0","0","0","0","0","0","0","0","537","537",2020,"F"
"Government",1,7575,"Beechworth Secondary College","Secondary","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","36","26.9","62.9","24.9","24","48.9","21","15.7","36.7","24","23","47","11","13.8","24.8","18.6","11","29.6","0","0","0","249.9","249.9",2020,"F"
"Government",1,7585,"Belmont High School","Secondary","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","121","99","220","125.3","90","215.3","119","105","224","121.2","89","210.2","116.6","117.2","233.8","85.4","99","184.4","0","0","0","1287.7","1287.7",2020,"F"
"Government",1,7595,"Bendigo Senior Secondary College","Secondary","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5.6","3.1","8.7","440.9","445.1","886","397.1","418.7","815.8","0","0","0","1710.5","1710.5",2020,"F"
"Government",1,7603,"Berwick Secondary College","Secondary","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","166","132","298","159","154","313","143","135","278","144","141.9","285.9","129","107","236","124","131.8","255.8","0","0","0","1666.7","1666.7",2020,"F"
"Government",1,7610,"Blackburn High School","Secondary","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","121","110","231","147","101","248","119","106","225","154","112","266","100.5","96","196.5","106.2","82.6","188.8","0","0","0","1355.3","1355.3",2020,"F"
"Government",1,7635,"Box Hill High School","Secondary","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","120","91","211","141","91","232","118","87","205","151","102.7","253.7","133","104.7","237.7","122.4","90.4","212.8","0","0","0","1352.2","1352.2",2020,"F"
"Government",1,7645,"Braybrook College","Secondary","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","111","109","220","112","120","232","114","121","235","130","104","234","125","105","230","137","100","237","0","0","0","1388","1388",2020,"F"
"Government",1,7647,"Brentwood Secondary College","Secondary","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","176","159","335","145","153","298","153","132","285","185","114","299","139","132","271","110","99","209","0","0","0","1697","1697",2020,"F"
"Government",1,7650,"Brighton Secondary College","Secondary","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","109","97","206","137","81","218","116.5","82","198.5","105","85","190","128.3","98.9","227.2","104.7","85.8","190.5","0","0","0","1230.2","1230.2",2020,"F"
"Government",1,7655,"Broadford Secondary College","Secondary","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","62","80","142","92","63","155","71","50","121","76","60","136","53.8","54.5","108.3","30.6","36.3","66.9","0","0","0","729.2","729.2",2020,"F"
"Government",1,7670,"Buckley Park College","Secondary","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","104","79","183","89","74","163","87","77","164","92","83","175","90","74","164","75","73","148","0","0","0","997","997",2020,"F"
"Government",1,7680,"Camberwell High School","Secondary","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","136","49","185","147","51","198","134","59","193","138","55","193","136.5","74.7","211.2","136.8","56.7","193.5","0","0","0","1173.7","1173.7",2020,"F"
"Government",1,7690,"Canterbury Girls Secondary College","Secondary","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","179","179","0","168","168","0","185","185","0","180.7","180.7","0","173.9","173.9","0","131.7","131.7","0","0","0","1018.3","1018.3",2020,"F"
"Government",1,7695,"Casterton Secondary College","Secondary","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12","10","22","12","11","23","7","7","14","9","9","18","7","12","19","12.1","7","19.1","0","0","0","115.1","115.1",2020,"F"
"Government",1,7720,"Cheltenham Secondary College","Secondary","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","98","66","164","116","86","202","117.6","59.5","177.1","85","49","134","88","47","135","73.8","59.1","132.9","0","0","0","945","945",2020,"F"
"Government",1,7725,"Cobram Secondary College","Secondary","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","32","25","57","36","29","65","26","44","70","38","31.8","69.8","23.8","29.8","53.6","14.8","24.4","39.2","0","0","0","354.6","354.6",2020,"F"
"Government",1,7735,"Cohuna Secondary College","Secondary","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","21","12","33","23","20","43","17","12","29","17","21","38","10.9","15.9","26.8","14.4","15","29.4","0","0","0","199.2","199.2",2020,"F"
"Government",1,7747,"Cranbourne Secondary College","Secondary","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","127","150","277","129","155","284","145","126","271","117","101","218","112","107","219","78.9","84","162.9","0","0","0","1431.9","1431.9",2020,"F"
"Government",1,7757,"Croydon Community School","Secondary","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","1","6","9","7","16","22","5","27","23.4","18","41.4","17","15","32","8","4","12","0","0","0","134.4","134.4",2020,"F"
"Government",1,7763,"Mount Alexander 7-12 College","Secondary","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","75","51","126","71","56","127","65","38","103","43","34","77","24.9","27.7","52.6","19.8","16.6","36.4","0","0","0","522","522",2020,"F"
"Government",1,7770,"Dimboola Memorial Secondary College","Secondary","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13","17","30","11","11","22","14","13","27","14","15","29","14","9","23","13","12.9","25.9","0","0","0","156.9","156.9",2020,"F"
"Government",1,7773,"East Doncaster Secondary College","Secondary","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","149","139","288","160","105","265","161","128","289","124.6","137.5","262.1","154","125","279","140.6","104.5","245.1","0","0","0","1628.2","1628.2",2020,"F"
"Government",1,7775,"Donald High School","Secondary","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14","12","26","14","15","29","14","7","21","14","10","24","10","8.5","18.5","10.9","8","18.9","0","0","0","137.4","137.4",2020,"F"
"Government",1,7776,"Doncaster Secondary College","Secondary","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","157","108","265","118","121","239","143","122","265","135","113","248","131","131","262","119","119","238","0","0","0","1517","1517",2020,"F"
"Government",1,7785,"Drouin Secondary College","Secondary","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","149","107","256","133","97","230","97","99.9","196.9","104.2","98.3","202.5","71","74.4","145.4","55.4","79.6","135","0","0","0","1165.8","1165.8",2020,"F"
"Government",1,7790,"Eaglehawk Secondary College","Secondary","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","74","77","151","86","86","172","90","86","176","70.4","88.8","159.2","0","0","0","0","0","0","0","0","0","658.2","658.2",2020,"F"
"Government",1,7805,"Eltham High School","Secondary","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","131","166","297","151","121","272","134","104","238","123","114","237","116","105","221","86.3","103.8","190.1","0","0","0","1455.1","1455.1",2020,"F"
"Government",1,7810,"Elwood College","Secondary","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","80","58","138","85","66","151","101","80","181","56","71","127","82","48","130","66","46.8","112.8","0","0","0","839.8","839.8",2020,"F"
"Government",1,7813,"Epping Secondary College","Secondary","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","96","97","193","118","79","197","93","98","191","129","135","264","124","129.9","253.9","72.7","66.8","139.5","0","0","0","1238.4","1238.4",2020,"F"
"Government",1,7820,"Euroa Secondary College","Secondary","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","28","27","55","38","34","72","25","30","55","31","20","51","16.9","22.9","39.8","26.6","18.7","45.3","0","0","0","318.1","318.1",2020,"F"
"Government",1,7823,"Fairhills High School","Secondary","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","53","24","77","34","43","77","34","50","84","52.9","49","101.9","37.8","40.6","78.4","25","44.5","69.5","0","0","0","487.8","487.8",2020,"F"
"Government",1,7837,"Bendigo South East 7-10 Secondary College","Secondary","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","204","163","367","180","194.4","374.4","179","165","344","217.8","188.2","406","0","0","0","0","0","0","0","0","0","1491.4","1491.4",2020,"F"
"Government",1,7842,"Footscray High School","Secondary","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","157","141","298","116","107","223","144","119","263","109","91","200","126","121","247","106","95","201","35","5","40","1472","1472",2020,"F"
"Government",1,7845,"Foster Secondary College","Secondary","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","29","16","45","23","17","40","22","28","50","21","19","40","28.6","30","58.6","22.8","20","42.8","0","0","0","276.4","276.4",2020,"F"
"Government",1,7850,"Frankston High School","Secondary","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","200","156","356","176","181","357","189","158","347","177","163","340","168","157.7","325.7","129.9","138.9","268.8","0","0","0","1994.5","1994.5",2020,"F"
"Government",1,7855,"Geelong High School","Secondary","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","98","68","166","92","75","167","91","83.9","174.9","86","81","167","93","69.7","162.7","57","49.9","106.9","0","0","0","944.5","944.5",2020,"F"
"Government",1,7856,"North Geelong Secondary College","Secondary","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","104","78","182","109","82","191","94","90.2","184.2","118","83","201","84","69","153","82","64.9","146.9","0","0","0","1058.1","1058.1",2020,"F"
"Government",1,7857,"Gisborne Secondary College","Secondary","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","97","113","210","133","126","259","109","102","211","99","113.9","212.9","87.9","99","186.9","71.5","81.5","153","0","0","0","1232.8","1232.8",2020,"F"
"Government",1,7858,"Gladstone Park Secondary College","Secondary","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","155","147","302","136","140","276","147","145","292","141","124","265","121","144","265","116","132.4","248.4","0","0","0","1648.4","1648.4",2020,"F"
"Government",1,7874,"Bundoora Secondary College","Secondary","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","32","26","58","52","34","86","30","20","50","26","25","51","18","30","48","24","18","42","0","0","0","335","335",2020,"F"
"Government",1,7876,"Greater Shepparton Secondary College","Secondary","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","179","186","365","251","243","494","197","202","399","202","193","395","185","209","394","122.2","165","287.2","0","0","0","2334.2","2334.2",2020,"F"
"Government",1,7893,"Western Port Secondary College","Secondary","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","64","56","120","57","54","111","56","69","125","51","54","105","54","43","97","35","45","80","0","0","0","638","638",2020,"F"
"Government",1,7900,"Healesville High School","Secondary","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","25","26","51","31","36","67","28","40","68","23","22","45","35","29.7","64.7","26.9","24.8","51.7","0","0","0","347.4","347.4",2020,"F"
"Government",1,7910,"Heywood District Secondary College","Secondary","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","7","15","9","4","13","4","15","19","12","10.4","22.4","8.8","5.7","14.5","3","12.8","15.8","0","0","0","99.7","99.7",2020,"F"
"Government",1,7918,"Highvale Secondary College","Secondary","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","107","86","193","104","93","197","88","83","171","75","82","157","84","72","156","86","62","148","0","0","0","1022","1022",2020,"F"
"Government",1,7945,"Kerang Technical High School","Secondary","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","26","33","59","17","17","34","31","17","48","16","16.9","32.9","22.7","13.4","36.1","12.4","26.2","38.6","0","0","0","248.6","248.6",2020,"F"
"Government",1,7947,"Kensington Community High School","Secondary","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","1","7","7","6","13","11","12","23","5","17","22","12","13","25","10","9","19","0","0","0","109","109",2020,"F"
"Government",1,7950,"Kew High School","Secondary","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","128","69","197","114","74","188","119","81","200","117","72","189","109.3","77.9","187.2","100.7","82","182.7","0","0","0","1143.9","1143.9",2020,"F"
"Government",1,7954,"Koonung Secondary College","Secondary","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","125","86","211","119","76","195","91","86","177","99","64","163","95.9","79","174.9","70.5","66.8","137.3","0","0","0","1058.2","1058.2",2020,"F"
